timestamp,home1_rad,target1_rad,abs_angle1_rad,rel_angle1_rad,deg_angle1,velocity1_rad_s,torque1_Nm,home2_rad,target2_rad,abs_angle2_rad,rel_angle2_rad,deg_angle2,velocity2_rad_s,torque2_Nm,home3_rad,target3_rad,abs_angle3_rad,rel_angle3_rad,deg_angle3,velocity3_rad_s,torque3_Nm,home4_rad,target4_rad,abs_angle4_rad,rel_angle4_rad,deg_angle4,velocity4_rad_s,torque4_Nm
1765421334.847498,0.763523,0.588990,0.752842,-0.010681,-0.611994,0.011444,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.001373,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.058137,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.062715,-0.000183
1765421334.849566,0.763523,0.588990,0.752842,-0.010681,-0.611994,-0.025177,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,-0.005951,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.028840,0.018860,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.023346,0.006043
1765421334.851621,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.066377,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.023346,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.040742,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.096590,-0.000183
1765421334.853717,0.763523,0.588990,0.752461,-0.011063,-0.633851,0.006867,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.047150,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.034333,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.022431,-0.000183
1765421334.856203,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.015106,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.049897,-0.003479,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.092927,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.070039,0.039734
1765421334.858251,0.763523,0.588990,0.752842,-0.010681,-0.611994,0.004120,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.047150,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.001373,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.003204,-0.000183
1765421334.860369,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.012360,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.032502,-0.016297,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.023346,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.040742,-0.000183
1765421334.862463,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.017853,-0.041566,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.064546,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.040742,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.003204,-0.000183
1765421334.864577,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.046235,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.021515,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.024262,0.006043,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.008698,-0.000183
1765421334.866506,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.032502,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.015106,-0.029847,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.019684,0.017762,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.042573,-0.000183
1765421334.868710,0.763523,0.588990,0.752842,-0.010681,-0.611994,0.045319,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.022431,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.002289,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.041657,-0.000183
1765421334.870740,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.070039,-0.023255,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.014191,-0.095399,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.012360,0.043397,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.007782,0.002747
1765421334.872699,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.026093,-0.051087,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.083772,-0.002014,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.005951,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.059968,0.036439
1765421334.874912,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.030671,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.005035,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.127718,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.052644,-0.000183
1765421334.877125,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.039826,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.000458,-0.024720,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.023346,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.001373,-0.000183
1765421334.879125,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.036164,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.041657,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.056306,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.015106,-0.000183
1765421334.881365,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.112154,-0.013733,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.036164,-0.045228,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.050813,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.154269,0.010071
1765421334.883350,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.030671,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.024262,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.069123,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.055390,-0.000183
1765421334.885498,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.074617,-0.022889,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.017853,-0.016297,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.046235,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.052644,-0.000183
1765421334.887505,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.036164,-0.043030,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.037079,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.017853,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.003204,-0.000183
1765421334.889654,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.027924,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.035248,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.001373,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.053559,-0.000183
1765421334.891923,0.763523,0.588990,0.752079,-0.011444,-0.655708,0.004120,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.052644,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.002289,0.008606,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.046235,-0.000183
1765421334.894010,0.763523,0.588990,0.752079,-0.011444,-0.655708,-0.065461,-0.004211,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.048981,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.024262,0.012268,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.071870,-0.000183
1765421334.896027,0.763523,0.588990,0.751698,-0.011826,-0.677565,-0.070954,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.004120,-0.123232,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.079194,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.004120,-0.000183
1765421334.898030,0.763523,0.588990,0.751698,-0.011826,-0.677565,0.005951,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.076448,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.040742,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.070039,-0.000183
1765421334.899937,0.763523,0.588990,0.751698,-0.011826,-0.677565,-0.058137,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.023346,-0.089174,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.006867,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.016022,0.026184
1765421334.901858,0.763523,0.588990,0.751698,-0.011826,-0.677565,-0.033417,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.037995,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.027008,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.017853,0.067933
1765421334.903897,0.763523,0.588990,0.751698,-0.011826,-0.677565,-0.036164,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.007782,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.059968,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.020600,0.053651
