timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769547018.375003,0.048524,0.091310,-5.352943,-0.052475,0.051567,0.014706
1769547018.375188,0.113482,0.109320,-4.190566,-0.051016,0.051595,0.004896
1769547018.375285,0.035738,0.049943,-3.092623,-0.048139,0.049650,-0.004926
1769547018.390694,0.062366,-0.011081,-5.384820,-0.046570,0.047548,0.014293
1769547018.390863,0.062224,0.027644,-4.460644,-0.046316,0.049100,0.006803
1769547018.390944,0.052327,0.048224,-3.062678,-0.046019,0.047834,-0.004820
1769547018.405724,0.025737,0.063421,-5.128118,-0.047221,0.047569,0.012368
1769547018.405863,0.055779,0.047135,-5.014131,-0.045385,0.046504,0.010765
1769547018.405949,0.007241,-0.016621,-3.496327,-0.042885,0.044904,-0.002308
1769547018.421065,0.015089,-0.009331,-3.982695,-0.042509,0.045553,0.001846
1769547018.421212,0.053012,0.033210,-5.395649,-0.044921,0.045786,0.014190
1769547018.421283,0.001570,0.028401,-4.467779,-0.044676,0.043115,0.005413
1769547018.436591,0.018687,0.039130,-3.362997,-0.044220,0.044083,-0.004975
1769547018.436780,0.053262,-0.004432,-5.572700,-0.043845,0.044718,0.013362
1769547018.436869,0.028922,0.016516,-4.617287,-0.042156,0.044342,0.005151
1769547018.451902,-0.010430,-0.024387,-3.332930,-0.041287,0.042379,-0.006123
1769547018.452044,0.010706,0.042421,-5.547032,-0.043437,0.040830,0.011770
1769547018.452128,-0.029786,-0.000216,-5.431427,-0.042999,0.042188,0.010169
1769547018.467506,0.002481,-0.011741,-3.752127,-0.039489,0.040393,-0.002559
1769547018.467694,-0.009398,-0.067774,-4.309246,-0.038172,0.040784,0.001004
1769547018.467815,-0.028945,0.007198,-5.756019,-0.040104,0.039275,0.012790
1769547018.482733,-0.058911,-0.053919,-4.684076,-0.040612,0.040141,0.002972
1769547018.482884,0.020657,0.021331,-3.593545,-0.039940,0.040663,-0.007314
1769547018.482974,-0.031002,-0.088540,-5.821224,-0.039402,0.039743,0.011362
1769547018.483039,-0.043912,-0.028789,-4.950302,-0.038355,0.039096,0.004923
1769547018.498932,0.007576,-0.063913,-3.735724,-0.039065,0.040778,-0.006244
1769547018.499086,-0.004189,0.001043,-6.025008,-0.041449,0.041532,0.011902
1769547018.499156,-0.128510,-0.044496,-5.840976,-0.041857,0.038685,0.009786
1769547018.514194,-0.026128,-0.009961,-4.119275,-0.040007,0.039068,-0.004608
1769547018.514372,-0.016014,-0.060169,-4.769975,-0.040415,0.042249,0.000046
1769547018.514455,-0.003526,-0.014728,-6.255171,-0.044686,0.045103,0.011310
1769547018.529697,-0.017543,-0.012396,-5.211879,-0.045457,0.044604,0.002671
1769547018.529866,0.022667,0.013107,-4.114302,-0.045001,0.044823,-0.005832
1769547018.529979,-0.030611,0.005313,-6.307514,-0.047166,0.046050,0.012003
1769547018.545032,0.002771,-0.020469,-5.442397,-0.045834,0.047326,0.005034
1769547018.545228,0.011052,0.002940,-4.243880,-0.046528,0.047968,-0.007117
1769547018.545331,-0.047098,0.001040,-6.470993,-0.049273,0.048025,0.009800
1769547018.561164,-0.011707,-0.011091,-6.247941,-0.049096,0.048777,0.007939
1769547018.561733,0.014092,-0.005588,-4.460946,-0.048965,0.050735,-0.005389
1769547018.562103,0.015214,0.031907,-5.010855,-0.050732,0.055386,-0.000654
1769547018.576459,0.059650,-0.051056,-6.327283,-0.051665,0.057453,0.011298
1769547018.576624,0.105074,0.032399,-5.225549,-0.053261,0.058353,0.001292
1769547018.576715,-0.006757,0.013918,-4.200055,-0.055178,0.058093,-0.008236
1769547018.576793,0.051187,0.024834,-6.512023,-0.057537,0.060592,0.010495
1769547018.592454,0.076950,0.004864,-5.623851,-0.058179,0.062089,0.003152
1769547018.592588,0.050563,0.045648,-4.267711,-0.057601,0.062953,-0.008333
1769547018.607761,0.036123,0.013862,-6.462839,-0.061380,0.064835,0.009372
1769547018.607932,0.091077,0.044613,-6.244720,-0.063077,0.065297,0.007285
1769547018.608033,0.049401,0.050247,-4.535533,-0.064289,0.068879,-0.006816
1769547018.608137,0.078376,0.092873,-5.212472,-0.067335,0.070541,-0.001326
1769547018.623734,0.114554,0.043178,-6.677276,-0.068773,0.072875,0.010742
1769547018.623887,0.090307,0.093207,-5.488930,-0.071065,0.073502,0.000843
1769547018.623957,0.061816,0.108367,-4.437216,-0.073236,0.075668,-0.008051
1769547018.639136,0.138365,0.127784,-6.701193,-0.075945,0.077837,0.010924
1769547018.639285,0.140325,0.104665,-5.773012,-0.076512,0.081315,0.003610
1769547018.639370,0.128712,0.068213,-4.351846,-0.075508,0.081712,-0.008086
1769547018.654477,0.176461,0.118918,-6.585122,-0.080523,0.085539,0.009805
1769547018.654667,0.160695,0.116528,-6.239633,-0.082936,0.086165,0.007714
1769547018.654786,0.135300,0.178580,-4.488420,-0.084658,0.088934,-0.006112
1769547018.669719,0.184954,0.198470,-5.061421,-0.086750,0.088557,-0.000758
1769547018.669878,0.127001,0.138976,-6.566890,-0.086881,0.089666,0.011707
1769547018.669967,0.119505,0.119397,-5.456973,-0.087455,0.089294,0.001419
1769547018.685270,0.153221,0.169508,-4.495827,-0.087906,0.091423,-0.007335
1769547018.685485,0.122666,0.120028,-6.810094,-0.090429,0.093647,0.011509
1769547018.685599,0.172302,0.140780,-5.932159,-0.090875,0.094945,0.004265
1769547018.700476,0.179822,0.166117,-4.784270,-0.091277,0.093975,-0.007672
1769547018.700651,0.147713,0.150935,-7.348134,-0.093740,0.095316,0.011070
1769547018.700739,0.136070,0.182444,-7.472139,-0.095068,0.097986,0.008582
1769547018.715537,0.146873,0.227878,-6.288384,-0.093936,0.098967,-0.004991
1769547018.715788,0.156824,0.137019,-7.306931,-0.094621,0.100258,-0.000601
1769547018.715874,0.196040,0.189219,-9.359381,-0.096581,0.104178,0.010914
1769547018.730829,0.245572,0.188823,-8.531637,-0.095644,0.105818,0.000194
1769547018.731054,0.223366,0.216322,-8.087136,-0.096994,0.108409,-0.009201
1769547018.731127,0.237392,0.188161,-10.889688,-0.097291,0.109395,0.009243
1769547018.746006,0.226749,0.200682,-10.247761,-0.097327,0.108622,0.000868
1769547018.746284,0.227254,0.194343,-9.259257,-0.096654,0.107844,-0.010956
1769547018.746421,0.236573,0.198774,-11.965844,-0.098283,0.107116,0.006845
1769547018.761944,0.218354,0.213120,-12.371869,-0.101246,0.107873,0.005560
1769547018.762113,0.190071,0.319291,-11.520142,-0.100404,0.112423,-0.007351
1769547018.762187,0.215732,0.237150,-12.562338,-0.100917,0.112191,-0.003870
1769547018.777475,0.214725,0.306310,-14.691424,-0.103045,0.112830,0.009300
1769547018.777676,0.261258,0.210595,-13.927152,-0.099823,0.112177,-0.001946
1769547018.777777,0.244265,0.265355,-13.389636,-0.100187,0.111677,-0.011722
1769547018.777840,0.224459,0.239938,-16.043122,-0.103340,0.111019,0.007288
1769547018.793599,0.244241,0.266066,-15.360784,-0.103517,0.109956,-0.000465
1769547018.793781,0.250661,0.236932,-14.067118,-0.101953,0.110313,-0.013044
1769547018.793860,0.250037,0.257648,-16.559019,-0.103580,0.110036,0.005478
1769547018.808834,0.228938,0.272819,-16.356103,-0.104268,0.107838,0.003694
1769547018.809032,0.192006,0.376823,-15.072727,-0.105775,0.108050,-0.007606
1769547018.809109,0.267097,0.297576,-15.312383,-0.107337,0.104603,-0.004142
1769547018.823866,0.247151,0.349554,-16.880864,-0.108769,0.103635,0.010367
1769547018.824032,0.268440,0.312689,-15.415204,-0.106591,0.102604,0.000509
1769547018.824115,0.264875,0.338624,-14.207858,-0.104223,0.102701,-0.007975
1769547018.839016,0.230790,0.328637,-16.468039,-0.103500,0.101798,0.011977
1769547018.839159,0.232288,0.304216,-15.195262,-0.101615,0.101278,0.004280
1769547018.839233,0.279409,0.280563,-13.256838,-0.099928,0.100976,-0.008913
1769547018.854723,0.242879,0.206276,-14.979409,-0.100782,0.101521,0.007874
1769547018.854909,0.273777,0.241576,-14.083662,-0.100220,0.100757,0.004583
1769547018.854980,0.221777,0.272154,-12.328165,-0.100199,0.100479,-0.007713
1769547018.870201,0.272739,0.194869,-11.860030,-0.099996,0.096063,-0.007220
1769547018.870364,0.227266,0.240952,-12.857066,-0.100829,0.095550,0.006854
1769547018.870442,0.273511,0.249967,-10.548702,-0.100189,0.095251,-0.003605
1769547018.885769,0.214070,0.252322,-8.615917,-0.100767,0.095139,-0.010617
1769547018.885954,0.205341,0.274360,-10.056177,-0.102516,0.094287,0.010100
1769547018.886028,0.191438,0.211784,-8.261391,-0.101306,0.093404,0.003959
1769547018.901833,0.210915,0.231095,-5.991159,-0.100000,0.091790,-0.006714
1769547018.902084,0.204915,0.193377,-7.644149,-0.101188,0.091287,0.012668
1769547018.902212,0.209661,0.259971,-6.986585,-0.100567,0.090200,0.011411
1769547018.916889,0.076508,0.285011,-5.519869,-0.100210,0.089178,0.002143
1769547018.917069,0.199635,0.180489,-5.068333,-0.099179,0.086470,0.002011
1769547018.917149,0.213276,0.249980,-6.569030,-0.100925,0.084630,0.016761
1769547018.917209,0.170948,0.217383,-4.941700,-0.100609,0.083769,0.005141
1769547018.932297,0.173857,0.260475,-3.836792,-0.098621,0.080972,-0.003756
1769547018.932460,0.153023,0.243273,-6.275441,-0.099071,0.079547,0.014977
1769547018.932558,0.101391,0.246107,-5.366809,-0.096164,0.075424,0.006742
1769547018.948375,0.119362,0.237142,-3.939096,-0.093280,0.073794,-0.005040
1769547018.948530,0.166163,0.197881,-6.188167,-0.092371,0.074156,0.013621
1769547018.948618,0.146771,0.187676,-6.080039,-0.088404,0.074172,0.012803
1769547018.963717,0.105063,0.233415,-5.143336,-0.083799,0.073166,0.005349
1769547018.963900,0.140104,0.183454,-4.930929,-0.078711,0.070670,0.004899
1769547018.963981,0.094191,0.084634,-6.817150,-0.075538,0.069476,0.019702
1769547018.979212,0.161473,0.059262,-5.337710,-0.070177,0.066804,0.007420
1769547018.979378,0.139827,0.049816,-4.295405,-0.066757,0.064981,-0.001676
1769547018.979461,0.041498,0.094206,-6.790018,-0.066458,0.062691,0.018189
1769547018.995212,0.044818,0.069972,-5.911906,-0.064073,0.060890,0.010690
1769547018.995393,0.113288,0.104929,-4.458357,-0.061109,0.058956,-0.000562
1769547018.995465,0.056602,0.015776,-6.651101,-0.060430,0.056979,0.018285
1769547019.011393,0.099776,0.038745,-6.466541,-0.058780,0.053508,0.016887
1769547019.011586,0.025829,0.037550,-5.591059,-0.056921,0.051287,0.008654
1769547019.011651,0.004037,0.104101,-5.366624,-0.056292,0.046791,0.006954
1769547019.026734,-0.076225,0.058746,-7.267010,-0.056333,0.046131,0.022613
1769547019.026935,0.047158,0.087554,-5.881411,-0.053445,0.044255,0.011528
1769547019.027013,0.034241,0.021206,-4.760204,-0.050798,0.043777,0.002592
1769547019.042765,0.010475,0.062281,-7.202342,-0.049562,0.041354,0.022280
1769547019.043008,-0.031946,-0.026555,-6.197759,-0.046619,0.039676,0.014262
1769547019.043116,0.015793,0.063521,-4.737133,-0.043883,0.037720,0.002465
1769547019.058727,-0.090891,-0.005739,-6.886912,-0.043536,0.035187,0.020749
1769547019.058927,-0.046672,0.007382,-6.722779,-0.042455,0.034122,0.019356
1769547019.058996,-0.023142,-0.034533,-5.695724,-0.041134,0.033016,0.010840
1769547019.059057,-0.000612,-0.013380,-5.189345,-0.039395,0.029475,0.006807
1769547019.073946,-0.133119,-0.031268,-7.100901,-0.040202,0.027437,0.022786
1769547019.074172,-0.065044,-0.013812,-5.614453,-0.037972,0.025834,0.009753
1769547019.074260,-0.074235,-0.089910,-4.432241,-0.035734,0.023685,-0.000626
1769547019.089419,-0.088698,0.007487,-6.911599,-0.039107,0.024696,0.019384
1769547019.089595,-0.090277,-0.025658,-5.862810,-0.039357,0.024519,0.011107
1769547019.089705,-0.042615,0.062531,-4.438265,-0.038758,0.023732,-0.001119
1769547019.104656,-0.104844,-0.024313,-6.545406,-0.038619,0.021291,0.016304
1769547019.105008,-0.089997,-0.013159,-6.587600,-0.037244,0.021775,0.015060
1769547019.105263,-0.065346,-0.028898,-5.630690,-0.036920,0.023277,0.006619
1769547019.120143,0.020593,0.028025,-5.064315,-0.036496,0.024942,0.002041
1769547019.120287,-0.038556,0.000756,-7.098722,-0.037800,0.026561,0.018219
1769547019.120371,0.018970,0.007357,-5.645328,-0.035942,0.026255,0.004980
1769547019.135984,0.021453,-0.069664,-4.394277,-0.033763,0.025385,-0.005683
1769547019.136139,-0.026642,0.012413,-7.007100,-0.035815,0.025376,0.014235
1769547019.136219,-0.032028,-0.006885,-5.978080,-0.036592,0.024932,0.006642
1769547019.152020,-0.011847,0.068943,-4.593720,-0.035949,0.022952,-0.005479
1769547019.152221,-0.078796,-0.043817,-6.734854,-0.035728,0.020726,0.011650
1769547019.152327,-0.038697,0.026054,-6.701949,-0.035730,0.023494,0.010198
1769547019.167423,-0.020056,-0.021458,-5.719724,-0.034547,0.024526,0.001386
1769547019.167594,0.026879,0.001275,-5.251760,-0.033201,0.023046,-0.002570
1769547019.167690,0.005996,-0.013735,-7.369785,-0.034473,0.025777,0.013392
1769547019.167830,-0.015116,0.001511,-6.043301,-0.033302,0.025779,0.001561
1769547019.182818,0.010920,-0.051043,-4.612253,-0.032041,0.024855,-0.009762
1769547019.182963,0.027225,0.033077,-7.367582,-0.033911,0.026474,0.011674
