timestamp,home_angle_rad,angle_deg,velocity,tension
1761348362.6601632,0.1716639963378359,9.835622484507219,-0.02609292744335079,
1761348362.6607003,0.1716639963378359,9.835622484507219,-0.05447470817120603,
1761348362.6611629,0.1716639963378359,9.835622484507219,0.027924010070954353,
1761348362.6616974,0.1716639963378359,9.835622484507219,-0.01785305561913475,
1761348362.6622655,0.1716639963378359,9.835622484507219,-0.08010986495765593,
1761348362.662792,0.1716639963378359,9.835622484507219,-0.037994964522773955,
1761348362.6633503,0.1716639963378359,9.835622484507219,0.029755092698557917,
1761348362.6641273,0.1716639963378359,9.835622484507219,0.0077821011673151474,
1761348362.6646712,0.1716639963378359,9.835622484507219,0.014190890363927622,
1761348362.6652584,0.1716639963378359,9.835622484507219,0.001373311970702673,
1761348362.6657393,0.1716639963378359,9.835622484507219,0.08834973678187197,
1761348362.6662643,0.1716639963378359,9.835622484507219,0.023346303501945442,
1761348362.6667764,0.1716639963378359,9.835622484507219,0.08285648889906128,
1761348362.6673188,0.1716639963378359,9.835622484507219,-0.006866559853513365,
1761348362.6677878,0.1716639963378359,9.835622484507219,-0.009613183794918712,
1761348362.6683235,0.1716639963378359,9.835622484507219,-0.037994964522773955,
1761348362.6688004,0.1716639963378359,9.835622484507219,0.014190890363927622,
1761348362.669316,0.1716639963378359,9.835622484507219,-0.05355916685740425,
1761348362.6698024,0.1716639963378359,9.835622484507219,-0.1121538109407183,
1761348362.67032,0.1716639963378359,9.835622484507219,-0.02609292744335079,
1761348362.6708055,0.1716639963378359,9.835622484507219,-0.055390249485007814,
1761348362.6713197,0.1716639963378359,9.835622484507219,-0.025177386129549006,
1761348362.671797,0.1716639963378359,9.835622484507219,-0.021515220874341878,
1761348362.6723084,0.1716639963378359,9.835622484507219,0.07461661707484524,
1761348362.672822,0.1716639963378359,9.835622484507219,-0.0077821011673151474,
1761348362.6733203,0.1716639963378359,9.835622484507219,-0.059967956054016724,
1761348362.673788,0.1716639963378359,9.835622484507219,-0.003204394598306237,
1761348362.6743202,0.1716639963378359,9.835622484507219,-0.01785305561913475,
1761348362.6748338,0.1716639963378359,9.835622484507219,0.012359807736324058,
1761348362.6753163,0.1712825207904185,9.813765545652759,-0.01327534905012584,
1761348362.675801,0.1712825207904185,9.813765545652759,-0.14145113298237533,
1761348362.676319,0.1716639963378359,9.835622484507219,0.01327534905012584,
1761348362.676796,0.1716639963378359,9.835622484507219,0.10574502174410583,
1761348362.6772966,0.1712825207904185,9.813765545652759,-0.025177386129549006,
